     1    -0.40000000     0.84000000
     2    -0.40000000      2.2400000
     3     -1.0000000      2.4000000
     4    -0.60000000      2.4400000
     5    -0.80000000      2.7600000
     6     -1.2000000      4.9600000
     7     -1.4000000      4.6400000
     8     -1.8000000      5.1600000
     9     -1.8000000      8.1600000
    10     -2.0000000      9.6000000
